date,jobcountry,ai_share_postings,is_outlier_ai_share_postings,year,quarter,ai_share_postings_suspect
2020-06-03,AU,2.52867162751726,False,2020,2,False
2020-06-03,FR,2.32254784077388,False,2020,2,False
2020-06-04,US,1.61988707134378,False,2020,2,False
2020-06-04,NL,2.06567387812296,False,2020,2,False
2020-06-04,IT,3.65534001350552,False,2020,2,False
2020-06-04,IE,5.69591777396931,False,2020,2,False
2020-06-04,GB,2.99973637084085,False,2020,2,False
2020-06-04,FR,2.31826044847524,False,2020,2,False
2020-06-04,DE,1.84511467455596,False,2020,2,False
2020-06-04,CA,2.04628482663625,False,2020,2,False
2020-06-04,AU,2.5045181349773,False,2020,2,False
2020-06-05,NL,2.06243450578331,False,2020,2,False
2020-06-05,IT,3.65251147955873,False,2020,2,False
2020-06-05,IE,5.67690350563327,False,2020,2,False
2020-06-05,GB,2.99934718154951,False,2020,2,False
2020-06-05,US,1.61763888756215,False,2020,2,False
2020-06-05,DE,1.84443494653142,False,2020,2,False
2020-06-05,CA,2.04340300881986,False,2020,2,False
2020-06-05,AU,2.47943676781726,False,2020,2,False
2020-06-05,FR,2.31126286559956,False,2020,2,False
2020-06-06,NL,2.06385921162473,False,2020,2,False
2020-06-06,IT,3.63988652447763,False,2020,2,False
2020-06-06,IE,5.62799565454158,False,2020,2,False
2020-06-06,GB,2.9870210527432,False,2020,2,False
2020-06-06,US,1.61178521989209,False,2020,2,False
2020-06-06,DE,1.84033021051022,False,2020,2,False
2020-06-06,CA,2.04104862858665,False,2020,2,False
2020-06-06,AU,2.44244606782117,False,2020,2,False
2020-06-06,FR,2.30491970345526,False,2020,2,False
2020-06-07,US,1.61398466046341,False,2020,2,False
2020-06-07,NL,2.06832838118027,False,2020,2,False
2020-06-07,IT,3.62830952288158,False,2020,2,False
2020-06-07,IE,5.60177782237152,False,2020,2,False
2020-06-07,GB,2.98632460648494,False,2020,2,False
2020-06-07,DE,1.83917701788545,False,2020,2,False
2020-06-07,CA,2.04626956981924,False,2020,2,False
2020-06-07,AU,2.41820317278233,False,2020,2,False
2020-06-07,FR,2.29817060074298,False,2020,2,False
2020-06-08,IT,3.61522002357128,False,2020,2,False
2020-06-08,US,1.61610648822073,False,2020,2,False
2020-06-08,NL,2.07875203455592,False,2020,2,False
2020-06-08,IE,5.57779876692906,False,2020,2,False
2020-06-08,GB,2.98601057821086,False,2020,2,False
2020-06-08,FR,2.29200922306323,False,2020,2,False
2020-06-08,DE,1.84000405123849,False,2020,2,False
2020-06-08,CA,2.05273802381186,False,2020,2,False
2020-06-08,AU,2.39993301741509,False,2020,2,False
2020-06-09,US,1.61311988397007,False,2020,2,False
2020-06-09,NL,2.08697246772121,False,2020,2,False
2020-06-09,IT,3.60760761105542,False,2020,2,False
2020-06-09,IE,5.52418623935372,False,2020,2,False
2020-06-09,GB,2.97350783663316,False,2020,2,False
2020-06-09,FR,2.28399411838813,False,2020,2,False
2020-06-09,DE,1.83896089914898,False,2020,2,False
2020-06-09,CA,2.05366816644665,False,2020,2,False
2020-06-09,AU,2.36394782321184,False,2020,2,False
2020-06-10,NL,2.09427891053555,False,2020,2,False
2020-06-10,IT,3.59423018110575,False,2020,2,False
2020-06-10,IE,5.45790451799795,False,2020,2,False
2020-06-10,GB,2.95799778469897,False,2020,2,False
2020-06-10,US,1.61069340026711,False,2020,2,False
2020-06-10,DE,1.83842975704204,False,2020,2,False
2020-06-10,CA,2.05945652624986,False,2020,2,False
2020-06-10,AU,2.33833905669882,False,2020,2,False
2020-06-10,FR,2.27301224894939,False,2020,2,False
2020-06-11,NL,2.09980140363306,False,2020,2,False
2020-06-11,IT,3.5853022597807,False,2020,2,False
2020-06-11,IE,5.39430951057536,False,2020,2,False
2020-06-11,GB,2.94941352402562,False,2020,2,False
2020-06-11,US,1.60944715423187,False,2020,2,False
2020-06-11,DE,1.8350740932729,False,2020,2,False
2020-06-11,CA,2.06708010978616,False,2020,2,False
2020-06-11,AU,2.31296758192643,False,2020,2,False
2020-06-11,FR,2.26047391550802,False,2020,2,False
2020-06-12,US,1.60630142393772,False,2020,2,False
2020-06-12,NL,2.10375476016286,False,2020,2,False
2020-06-12,IT,3.56780412955548,False,2020,2,False
2020-06-12,IE,5.36440984898287,False,2020,2,False
2020-06-12,GB,2.93699988176226,False,2020,2,False
2020-06-12,DE,1.83033131534358,False,2020,2,False
2020-06-12,CA,2.06820141737229,False,2020,2,False
2020-06-12,AU,2.28841321676307,False,2020,2,False
2020-06-12,FR,2.24784119479976,False,2020,2,False
2020-06-13,IE,5.33554586921321,False,2020,2,False
2020-06-13,NL,2.10160659293043,False,2020,2,False
2020-06-13,IT,3.55883787819769,False,2020,2,False
2020-06-13,GB,2.92694270448581,False,2020,2,False
2020-06-13,US,1.59878990062316,False,2020,2,False
2020-06-13,DE,1.82752732164188,False,2020,2,False
2020-06-13,CA,2.0657377082362,False,2020,2,False
2020-06-13,AU,2.26281512040746,False,2020,2,False
2020-06-13,FR,2.23501543757711,False,2020,2,False
2020-06-14,US,1.58821978395963,False,2020,2,False
2020-06-14,NL,2.09935208112443,False,2020,2,False
2020-06-14,IT,3.54247143252645,False,2020,2,False
2020-06-14,IE,5.28225868331288,False,2020,2,False
2020-06-14,GB,2.91509971236249,False,2020,2,False
2020-06-14,FR,2.22110387802126,False,2020,2,False
2020-06-14,DE,1.82525655771465,False,2020,2,False
2020-06-14,CA,2.06467284452215,False,2020,2,False
2020-06-14,AU,2.2407637047869,False,2020,2,False
2020-06-15,NL,2.09291189239878,False,2020,2,False
2020-06-15,IT,3.52946225882969,False,2020,2,False
2020-06-15,IE,5.2373218524437,False,2020,2,False
2020-06-15,GB,2.90542312220754,False,2020,2,False
2020-06-15,US,1.58166369975597,False,2020,2,False
2020-06-15,DE,1.82324918446176,False,2020,2,False
2020-06-15,CA,2.06328643928249,False,2020,2,False
2020-06-15,AU,2.22160324844495,False,2020,2,False
2020-06-15,FR,2.20645835603763,False,2020,2,False
2020-06-16,NL,2.09128002199675,False,2020,2,False
2020-06-16,IT,3.5152628956636,False,2020,2,False
2020-06-16,IE,5.20270308393124,False,2020,2,False
2020-06-16,GB,2.90054124692174,False,2020,2,False
2020-06-16,US,1.57584763942657,False,2020,2,False
2020-06-16,DE,1.82327879294664,False,2020,2,False
2020-06-16,CA,2.06150283363214,False,2020,2,False
2020-06-16,AU,2.21172481631169,False,2020,2,False
2020-06-16,FR,2.1926828273277,False,2020,2,False
2020-06-17,US,1.56843032369861,False,2020,2,False
2020-06-17,NL,2.09143354440718,False,2020,2,False
2020-06-17,IT,3.50722076061111,False,2020,2,False
2020-06-17,IE,5.18634802656546,False,2020,2,False
2020-06-17,GB,2.89899429877558,False,2020,2,False
2020-06-17,DE,1.82307434321567,False,2020,2,False
2020-06-17,CA,2.05352096564153,False,2020,2,False
2020-06-17,AU,2.20364178062301,False,2020,2,False
2020-06-17,FR,2.18159228091271,False,2020,2,False
2020-06-18,IE,5.17862153195439,False,2020,2,False
2020-06-18,NL,2.09176306244161,False,2020,2,False
2020-06-18,IT,3.49827769024468,False,2020,2,False
2020-06-18,GB,2.90115671801503,False,2020,2,False
2020-06-18,US,1.56090539946455,False,2020,2,False
2020-06-18,DE,1.82453704841317,False,2020,2,False
2020-06-18,AU,2.20475595750314,False,2020,2,False
2020-06-18,FR,2.17488550709986,False,2020,2,False
2020-06-18,CA,2.04570522445616,False,2020,2,False
2020-06-19,US,1.55236407760151,False,2020,2,False
2020-06-19,AU,2.21357478291298,False,2020,2,False
2020-06-19,CA,2.03792667143933,False,2020,2,False
2020-06-19,DE,1.8261289107411,False,2020,2,False
2020-06-19,FR,2.17175119717061,False,2020,2,False
2020-06-19,GB,2.90389444081407,False,2020,2,False
2020-06-19,IE,5.15947409602754,False,2020,2,False
2020-06-19,IT,3.4984731241277,False,2020,2,False
2020-06-19,NL,2.09468347874843,False,2020,2,False
2020-06-20,US,1.54611048089273,False,2020,2,False
2020-06-20,NL,2.09834057609385,False,2020,2,False
2020-06-20,IT,3.4885106212145,False,2020,2,False
2020-06-20,IE,5.14599490554661,False,2020,2,False
2020-06-20,CA,2.03246305142456,False,2020,2,False
2020-06-20,FR,2.17172300053951,False,2020,2,False
2020-06-20,DE,1.82703434796802,False,2020,2,False
2020-06-20,AU,2.22305467213683,False,2020,2,False
2020-06-20,GB,2.90796761774017,False,2020,2,False
2020-06-21,IE,5.16911377626525,False,2020,2,False
2020-06-21,NL,2.10202856481512,False,2020,2,False
2020-06-21,IT,3.48428650060114,False,2020,2,False
2020-06-21,US,1.53782018413056,False,2020,2,False
2020-06-21,GB,2.91572825144147,False,2020,2,False
2020-06-21,DE,1.82732888849604,False,2020,2,False
2020-06-21,CA,2.02551208913976,False,2020,2,False
2020-06-21,AU,2.23036578670513,False,2020,2,False
2020-06-21,FR,2.1712754513671,False,2020,2,False
2020-06-22,NL,2.10895041614217,False,2020,2,False
2020-06-22,IT,3.4811061056379,False,2020,2,False
2020-06-22,IE,5.18277192306794,False,2020,2,False
2020-06-22,GB,2.92464776709267,False,2020,2,False
2020-06-22,US,1.5284340521255,False,2020,2,False
2020-06-22,DE,1.82646195170112,False,2020,2,False
2020-06-22,CA,2.01781611124875,False,2020,2,False
2020-06-22,AU,2.25406648681638,False,2020,2,False
2020-06-22,FR,2.17225948353293,False,2020,2,False
2020-06-23,US,1.5235448446047,False,2020,2,False
2020-06-23,NL,2.11317273548254,False,2020,2,False
2020-06-23,IT,3.48127834262083,False,2020,2,False
2020-06-23,IE,5.19131291318009,False,2020,2,False
2020-06-23,GB,2.92987166764315,False,2020,2,False
2020-06-23,DE,1.82607304839114,False,2020,2,False
2020-06-23,CA,2.01285203635513,False,2020,2,False
2020-06-23,AU,2.27006611105743,False,2020,2,False
2020-06-23,FR,2.17188139244171,False,2020,2,False
2020-06-24,IE,5.137625461097,False,2020,2,False
2020-06-24,NL,2.11636200990198,False,2020,2,False
2020-06-24,IT,3.47542595530455,False,2020,2,False
2020-06-24,GB,2.93719539604384,False,2020,2,False
2020-06-24,US,1.51950368590756,False,2020,2,False
2020-06-24,DE,1.82484034703398,False,2020,2,False
2020-06-24,AU,2.28406068481183,False,2020,2,False
2020-06-24,FR,2.17034658263962,False,2020,2,False
2020-06-24,CA,2.01178496281883,False,2020,2,False
2020-06-25,AU,2.2933616735353,False,2020,2,False
2020-06-25,CA,2.01074381958218,False,2020,2,False
2020-06-25,DE,1.82433570124026,False,2020,2,False
2020-06-25,FR,2.1655169567235,False,2020,2,False
2020-06-25,GB,2.93958974436509,False,2020,2,False
2020-06-25,IE,5.13364096701067,False,2020,2,False
2020-06-25,IT,3.46858287082761,False,2020,2,False
2020-06-25,NL,2.12533327798238,False,2020,2,False
2020-06-25,US,1.51727825753724,False,2020,2,False
2020-06-26,US,1.51617565832086,False,2020,2,False
2020-06-26,NL,2.12813608946303,False,2020,2,False
2020-06-26,IT,3.46494108918447,False,2020,2,False
2020-06-26,IE,5.15762190417672,False,2020,2,False
2020-06-26,CA,2.0102059632744,False,2020,2,False
2020-06-26,FR,2.15292355828469,False,2020,2,False
2020-06-26,DE,1.82557372736557,False,2020,2,False
2020-06-26,AU,2.29770822410835,False,2020,2,False
2020-06-26,GB,2.941978891564,False,2020,2,False
2020-06-27,IT,3.46955785461542,False,2020,2,False
2020-06-27,US,1.51642804169377,False,2020,2,False
2020-06-27,NL,2.12908334272733,False,2020,2,False
2020-06-27,IE,5.15966685372613,False,2020,2,False
2020-06-27,CA,2.00493562996965,False,2020,2,False
2020-06-27,FR,2.14379324312195,False,2020,2,False
2020-06-27,DE,1.82584063374424,False,2020,2,False
2020-06-27,AU,2.31482077108979,False,2020,2,False
2020-06-27,GB,2.93605571397875,False,2020,2,False
2020-06-28,US,1.51879193530122,False,2020,2,False
2020-06-28,NL,2.1296928715369,False,2020,2,False
2020-06-28,IT,3.47377154419862,False,2020,2,False
2020-06-28,IE,5.1556016607221,False,2020,2,False
2020-06-28,GB,2.93102004099849,False,2020,2,False
2020-06-28,DE,1.82698738702356,False,2020,2,False
2020-06-28,CA,1.99913751422758,False,2020,2,False
2020-06-28,AU,2.33313192640243,False,2020,2,False
2020-06-28,FR,2.13523696824361,False,2020,2,False
2020-06-29,IE,5.15130458636374,False,2020,2,False
2020-06-29,NL,2.13072181522046,False,2020,2,False
2020-06-29,IT,3.47580417173767,False,2020,2,False
2020-06-29,GB,2.92553422798673,False,2020,2,False
2020-06-29,US,1.52031147979599,False,2020,2,False
2020-06-29,DE,1.82727470172603,False,2020,2,False
2020-06-29,CA,1.99416391264696,False,2020,2,False
2020-06-29,AU,2.33868615149452,False,2020,2,False
2020-06-29,FR,2.12722732806729,False,2020,2,False
2020-06-30,US,1.51823866696788,False,2020,2,False
2020-06-30,NL,2.12972972183104,False,2020,2,False
2020-06-30,IT,3.47594756097019,False,2020,2,False
2020-06-30,IE,5.16316583809469,False,2020,2,False
2020-06-30,CA,1.99112199471823,False,2020,2,False
2020-06-30,FR,2.12099485428921,False,2020,2,False
2020-06-30,DE,1.82607259763555,False,2020,2,False
2020-06-30,AU,2.35537927127572,False,2020,2,False
2020-06-30,GB,2.92035847247233,False,2020,2,False
2020-07-01,US,1.51768985166249,False,2020,3,False
2020-07-01,NL,2.12526920391908,False,2020,3,False
2020-07-01,IT,3.48176326693258,False,2020,3,False
2020-07-01,IE,5.22011866691066,False,2020,3,False
2020-07-01,GB,2.91509612881025,False,2020,3,False
2020-07-01,FR,2.11407411466296,False,2020,3,False
2020-07-01,DE,1.82564462551714,False,2020,3,False
2020-07-01,CA,1.98860820634048,False,2020,3,False
2020-07-01,AU,2.37160495322243,False,2020,3,False
2020-07-02,NL,2.11751920703846,False,2020,3,False
2020-07-02,IT,3.49007992445474,False,2020,3,False
2020-07-02,IE,5.2254594339737,False,2020,3,False
2020-07-02,GB,2.91142799995463,False,2020,3,False
2020-07-02,US,1.51589759073215,False,2020,3,False
2020-07-02,DE,1.82379605735029,False,2020,3,False
2020-07-02,CA,1.98839398684262,False,2020,3,False
2020-07-02,AU,2.38560236688408,False,2020,3,False
2020-07-02,FR,2.10927902449927,False,2020,3,False
2020-07-03,NL,2.10891499525495,False,2020,3,False
2020-07-03,IT,3.48950120241609,False,2020,3,False
2020-07-03,IE,5.19351254186699,False,2020,3,False
2020-07-03,GB,2.90540800693426,False,2020,3,False
2020-07-03,US,1.51371354383781,False,2020,3,False
2020-07-03,DE,1.82197094535195,False,2020,3,False
2020-07-03,CA,1.9863227527996,False,2020,3,False
2020-07-03,AU,2.4043214945874,False,2020,3,False
2020-07-03,FR,2.10878579784353,False,2020,3,False
2020-07-04,US,1.51281280853783,False,2020,3,False
2020-07-04,NL,2.10153940643558,False,2020,3,False
2020-07-04,IT,3.48463363056909,False,2020,3,False
2020-07-04,IE,5.18465552746506,False,2020,3,False
2020-07-04,GB,2.90573584953006,False,2020,3,False
2020-07-04,DE,1.8217076329373,False,2020,3,False
2020-07-04,CA,1.98744635742586,False,2020,3,False
2020-07-04,AU,2.42387990865689,False,2020,3,False
2020-07-04,FR,2.10674604175,False,2020,3,False
2020-07-05,IE,5.17267575500754,False,2020,3,False
2020-07-05,NL,2.0929437402365,False,2020,3,False
2020-07-05,IT,3.48192908904185,False,2020,3,False
2020-07-05,US,1.51134553753138,False,2020,3,False
2020-07-05,GB,2.90302759426386,False,2020,3,False
2020-07-05,DE,1.81901580802051,False,2020,3,False
2020-07-05,CA,1.98941255588658,False,2020,3,False
2020-07-05,AU,2.44134940305947,False,2020,3,False
2020-07-05,FR,2.10730465854901,False,2020,3,False
2020-07-06,US,1.51002883845135,False,2020,3,False
2020-07-06,NL,2.07937963286133,False,2020,3,False
2020-07-06,IT,3.48190651752042,False,2020,3,False
2020-07-06,IE,5.14972033981769,False,2020,3,False
2020-07-06,GB,2.90225424605054,False,2020,3,False
2020-07-06,FR,2.10954929288497,False,2020,3,False
2020-07-06,DE,1.81586414641701,False,2020,3,False
2020-07-06,CA,1.99148293508412,False,2020,3,False
2020-07-06,AU,2.46109558239425,False,2020,3,False
2020-07-07,NL,2.06916925897967,False,2020,3,False
2020-07-07,IT,3.47935336902858,False,2020,3,False
2020-07-07,IE,5.13625484192104,False,2020,3,False
2020-07-07,GB,2.90069441490004,False,2020,3,False
2020-07-07,US,1.51266917355913,False,2020,3,False
2020-07-07,DE,1.81262390094201,False,2020,3,False
2020-07-07,CA,1.98842689213764,False,2020,3,False
2020-07-07,AU,2.47492462178998,False,2020,3,False
2020-07-07,FR,2.11140069243034,False,2020,3,False
2020-07-08,NL,2.06359174154354,False,2020,3,False
2020-07-08,IT,3.46669767820236,False,2020,3,False
2020-07-08,IE,5.10560504861221,False,2020,3,False
2020-07-08,GB,2.89875449557542,False,2020,3,False
2020-07-08,US,1.51052350747332,False,2020,3,False
2020-07-08,DE,1.81102974419829,False,2020,3,False
2020-07-08,CA,1.98950647532148,False,2020,3,False
2020-07-08,AU,2.48410323088335,False,2020,3,False
2020-07-08,FR,2.12070790855919,False,2020,3,False
2020-07-09,US,1.50685316709045,False,2020,3,False
2020-07-09,NL,2.05358192448275,False,2020,3,False
2020-07-09,IT,3.44655757001862,False,2020,3,False
2020-07-09,IE,5.06031812262682,False,2020,3,False
2020-07-09,GB,2.89535281227889,False,2020,3,False
2020-07-09,DE,1.80879802093808,False,2020,3,False
2020-07-09,CA,1.99211565559595,False,2020,3,False
2020-07-09,AU,2.49704158687202,False,2020,3,False
2020-07-09,FR,2.12871478577802,False,2020,3,False
2020-07-10,IE,5.04222539256017,False,2020,3,False
2020-07-10,NL,2.04652077726837,False,2020,3,False
2020-07-10,IT,3.43330781542955,False,2020,3,False
2020-07-10,GB,2.89466855773977,False,2020,3,False
2020-07-10,US,1.50324251653253,False,2020,3,False
2020-07-10,DE,1.80350010420949,False,2020,3,False
2020-07-10,AU,2.51257389156995,False,2020,3,False
2020-07-10,FR,2.13735637628525,False,2020,3,False
2020-07-10,CA,1.99577095706428,False,2020,3,False
2020-07-11,US,1.49813226747703,False,2020,3,False
2020-07-11,AU,2.52565461557653,False,2020,3,False
2020-07-11,CA,1.999693228331,False,2020,3,False
2020-07-11,DE,1.79866955423107,False,2020,3,False
2020-07-11,FR,2.14935252820736,False,2020,3,False
2020-07-11,GB,2.89407497488583,False,2020,3,False
2020-07-11,IE,5.01222589309171,False,2020,3,False
2020-07-11,IT,3.42953410327505,False,2020,3,False
2020-07-11,NL,2.0317475328633,False,2020,3,False
2020-07-12,US,1.49290939943345,False,2020,3,False
2020-07-12,NL,2.02373940270333,False,2020,3,False
2020-07-12,IT,3.42245624760028,False,2020,3,False
2020-07-12,IE,4.97625318480902,False,2020,3,False
2020-07-12,CA,2.00315842541301,False,2020,3,False
2020-07-12,FR,2.15903891117475,False,2020,3,False
2020-07-12,DE,1.79686678609306,False,2020,3,False
2020-07-12,AU,2.53886365149718,False,2020,3,False
2020-07-12,GB,2.89383014038236,False,2020,3,False
2020-07-13,IE,4.94826057109784,False,2020,3,False
2020-07-13,NL,2.0195697205463,False,2020,3,False
2020-07-13,IT,3.41362082019948,False,2020,3,False
2020-07-13,US,1.48924252834839,False,2020,3,False
2020-07-13,GB,2.89136571804277,False,2020,3,False
2020-07-13,DE,1.79620477671803,False,2020,3,False
2020-07-13,CA,2.00563777129066,False,2020,3,False
2020-07-13,AU,2.55078364836418,False,2020,3,False
2020-07-13,FR,2.16729165190358,False,2020,3,False
2020-07-14,NL,2.01498325477947,False,2020,3,False
2020-07-14,IT,3.40420690518866,False,2020,3,False
2020-07-14,IE,4.9074304846998,False,2020,3,False
2020-07-14,GB,2.89159982727285,False,2020,3,False
2020-07-14,US,1.48212153240303,False,2020,3,False
2020-07-14,DE,1.79303739005387,False,2020,3,False
2020-07-14,CA,2.01093309234292,False,2020,3,False
2020-07-14,AU,2.56573955718504,False,2020,3,False
2020-07-14,FR,2.17596756345753,False,2020,3,False
2020-07-15,US,1.47919835099554,False,2020,3,False
2020-07-15,NL,2.00865330800227,False,2020,3,False
2020-07-15,IT,3.40354958014538,False,2020,3,False
2020-07-15,IE,4.8702599317826,False,2020,3,False
2020-07-15,GB,2.88802794885699,False,2020,3,False
2020-07-15,DE,1.78981659955704,False,2020,3,False
2020-07-15,CA,2.00967493082648,False,2020,3,False
2020-07-15,AU,2.5792644574674,False,2020,3,False
2020-07-15,FR,2.17964495306519,False,2020,3,False
2020-07-16,IT,3.40213775339039,False,2020,3,False
2020-07-16,US,1.47718694398209,False,2020,3,False
2020-07-16,NL,2.00379248979887,False,2020,3,False
2020-07-16,IE,4.8595001365064,False,2020,3,False
2020-07-16,GB,2.8828077156705,False,2020,3,False
2020-07-16,FR,2.18459017171739,False,2020,3,False
2020-07-16,DE,1.78886178581599,False,2020,3,False
2020-07-16,CA,2.00361535294598,False,2020,3,False
2020-07-16,AU,2.5945941163159,False,2020,3,False
2020-07-17,US,1.47610413158577,False,2020,3,False
2020-07-17,NL,2.00076595238139,False,2020,3,False
2020-07-17,IT,3.38940234119012,False,2020,3,False
2020-07-17,IE,4.85414807460007,False,2020,3,False
2020-07-17,GB,2.87911670631635,False,2020,3,False
2020-07-17,FR,2.18695502085389,False,2020,3,False
2020-07-17,DE,1.78934161168587,False,2020,3,False
2020-07-17,CA,1.99920771638365,False,2020,3,False
2020-07-17,AU,2.60533297649241,False,2020,3,False
2020-07-18,NL,2.00268163112374,False,2020,3,False
2020-07-18,IT,3.37773680766397,False,2020,3,False
2020-07-18,IE,4.87300280414038,False,2020,3,False
2020-07-18,GB,2.86932499909916,False,2020,3,False
2020-07-18,US,1.47273202896893,False,2020,3,False
2020-07-18,DE,1.78848835889214,False,2020,3,False
2020-07-18,CA,1.99154420156061,False,2020,3,False
2020-07-18,AU,2.60888936048554,False,2020,3,False
2020-07-18,FR,2.18285963498139,False,2020,3,False
2020-07-19,NL,2.00217957678039,False,2020,3,False
2020-07-19,IT,3.36817593049601,False,2020,3,False
2020-07-19,IE,4.90116695024643,False,2020,3,False
2020-07-19,GB,2.86351919058585,False,2020,3,False
2020-07-19,US,1.47377737197372,False,2020,3,False
2020-07-19,DE,1.78711352484112,False,2020,3,False
2020-07-19,CA,1.98598261726537,False,2020,3,False
2020-07-19,AU,2.61697778095676,False,2020,3,False
2020-07-19,FR,2.18068705713878,False,2020,3,False
2020-07-20,US,1.47365401433616,False,2020,3,False
2020-07-20,NL,2.00132269805942,False,2020,3,False
2020-07-20,IT,3.35408800889988,False,2020,3,False
2020-07-20,IE,4.9265635036031,False,2020,3,False
2020-07-20,GB,2.85616066047705,False,2020,3,False
2020-07-20,DE,1.78544670617995,False,2020,3,False
2020-07-20,CA,1.98247893294241,False,2020,3,False
2020-07-20,AU,2.62183822001281,False,2020,3,False
2020-07-20,FR,2.17825912979798,False,2020,3,False
2020-07-21,IT,3.33639546275409,False,2020,3,False
2020-07-21,US,1.47294466017571,False,2020,3,False
2020-07-21,NL,2.00266851138416,False,2020,3,False
2020-07-21,IE,4.94447325729541,False,2020,3,False
2020-07-21,GB,2.84926365945096,False,2020,3,False
2020-07-21,FR,2.17737850751199,False,2020,3,False
2020-07-21,DE,1.78656786896385,False,2020,3,False
2020-07-21,CA,1.97956128791641,False,2020,3,False
2020-07-21,AU,2.62370316861584,False,2020,3,False
2020-07-22,US,1.47074786566732,False,2020,3,False
2020-07-22,NL,2.00447186649176,False,2020,3,False
2020-07-22,IT,3.32666226402646,False,2020,3,False
2020-07-22,IE,4.96371385192949,False,2020,3,False
2020-07-22,GB,2.84133896231162,False,2020,3,False
2020-07-22,FR,2.17148750865094,False,2020,3,False
2020-07-22,DE,1.78771792634343,False,2020,3,False
2020-07-22,CA,1.9768684032577,False,2020,3,False
2020-07-22,AU,2.62909547761483,False,2020,3,False
2020-07-23,NL,2.00805104452215,False,2020,3,False
2020-07-23,IT,3.32381774676841,False,2020,3,False
2020-07-23,IE,4.98354000217277,False,2020,3,False
2020-07-23,GB,2.83512600248208,False,2020,3,False
2020-07-23,US,1.46908641709874,False,2020,3,False
2020-07-23,DE,1.78780082224592,False,2020,3,False
2020-07-23,CA,1.97663501344108,False,2020,3,False
2020-07-23,AU,2.6328288112582,False,2020,3,False
2020-07-23,FR,2.16325082519613,False,2020,3,False
2020-07-24,NL,2.01076768599575,False,2020,3,False
2020-07-24,IT,3.32941094739118,False,2020,3,False
2020-07-24,IE,4.97540283294656,False,2020,3,False
2020-07-24,GB,2.82458898120398,False,2020,3,False
2020-07-24,US,1.46739817007296,False,2020,3,False
2020-07-24,DE,1.78621874853609,False,2020,3,False
2020-07-24,CA,1.9744493829765,False,2020,3,False
2020-07-24,AU,2.63513286510244,False,2020,3,False
2020-07-24,FR,2.15663162020117,False,2020,3,False
2020-07-25,US,1.46880617115974,False,2020,3,False
2020-07-25,NL,2.01981503312951,False,2020,3,False
2020-07-25,IT,3.3261409436887,False,2020,3,False
2020-07-25,IE,4.9380121219229,False,2020,3,False
2020-07-25,GB,2.81657544575426,False,2020,3,False
2020-07-25,DE,1.78358372497642,False,2020,3,False
2020-07-25,CA,1.97373320181296,False,2020,3,False
2020-07-25,AU,2.6352167479016,False,2020,3,False
2020-07-25,FR,2.15564729390665,False,2020,3,False
2020-07-26,IE,4.8948136460642,False,2020,3,False
2020-07-26,NL,2.02718700090914,False,2020,3,False
2020-07-26,IT,3.32423863931176,False,2020,3,False
2020-07-26,GB,2.80694935996904,False,2020,3,False
2020-07-26,US,1.46604297113566,False,2020,3,False
2020-07-26,DE,1.78083022423814,False,2020,3,False
2020-07-26,CA,1.97113645179546,False,2020,3,False
2020-07-26,AU,2.63131175640107,False,2020,3,False
2020-07-26,FR,2.15462334239971,False,2020,3,False
2020-07-27,US,1.4640119377387,False,2020,3,False
2020-07-27,NL,2.03556583958804,False,2020,3,False
2020-07-27,IT,3.32486902428177,False,2020,3,False
2020-07-27,IE,4.86014030373288,False,2020,3,False
2020-07-27,GB,2.79469802593613,False,2020,3,False
2020-07-27,FR,2.15269492624234,False,2020,3,False
2020-07-27,DE,1.7784413786807,False,2020,3,False
2020-07-27,CA,1.96581630741958,False,2020,3,False
2020-07-27,AU,2.63112997667184,False,2020,3,False
2020-07-28,NL,2.04227442432115,False,2020,3,False
2020-07-28,IT,3.33716279336209,False,2020,3,False
2020-07-28,IE,4.8370626559681,False,2020,3,False
2020-07-28,GB,2.78269053813882,False,2020,3,False
2020-07-28,US,1.4622411138242,False,2020,3,False
2020-07-28,DE,1.77493726770962,False,2020,3,False
2020-07-28,CA,1.9617128665577,False,2020,3,False
2020-07-28,AU,2.62725208120826,False,2020,3,False
2020-07-28,FR,2.15086487110672,False,2020,3,False
2020-07-29,NL,2.04878548086065,False,2020,3,False
2020-07-29,IT,3.3379105893262,False,2020,3,False
2020-07-29,IE,4.8153532952255,False,2020,3,False
2020-07-29,GB,2.77162722390783,False,2020,3,False
2020-07-29,US,1.46224741634249,False,2020,3,False
2020-07-29,DE,1.76971770136038,False,2020,3,False
2020-07-29,CA,1.95721022713398,False,2020,3,False
2020-07-29,AU,2.62363780851537,False,2020,3,False
2020-07-29,FR,2.15290874794414,False,2020,3,False
2020-07-30,US,1.46217636210738,False,2020,3,False
2020-07-30,NL,2.05353259004689,False,2020,3,False
2020-07-30,IT,3.33689727661348,False,2020,3,False
2020-07-30,IE,4.77401132933684,False,2020,3,False
2020-07-30,GB,2.76046282176843,False,2020,3,False
2020-07-30,DE,1.76485637124119,False,2020,3,False
2020-07-30,CA,1.95156114889089,False,2020,3,False
2020-07-30,AU,2.62170348896864,False,2020,3,False
2020-07-30,FR,2.15696041526305,False,2020,3,False
2020-07-31,IE,4.751061289734,False,2020,3,False
2020-07-31,NL,2.05566721783159,False,2020,3,False
2020-07-31,IT,3.33843324192679,False,2020,3,False
2020-07-31,GB,2.75344909011726,False,2020,3,False
